start_station_id,start_station_name,start_lat,start_lng
6304.04,98 St & 41 Ave,40.74773,-73.86649
6660.05,99 St & 32 Ave,40.75896,-73.86976
6542.05,99 St & 35 Ave,40.75404,-73.86887
6423.03,99 St & 38 Ave,40.75055,-73.86725
6146.01,99 St & 50 Ave,40.74278,-73.86226
5987.03,99 St & 58 Ave,40.73761,-73.85959
6733.01,99 St & Astoria Blvd,40.76196,-73.87042
8579.05,Academy St & Nagle Ave,40.862562,-73.922661
7643.18,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423
7670.09,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475
7704.04,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373
7738.04,Adam Clayton Powell Blvd & W 126 St,40.80949534777948,-73.94776493310928
7774.02,Adam Clayton Powell Blvd & W 130 St,40.812346,-73.946168
7814.01,Adam Clayton Powell Blvd & W 132 St,40.813539,-73.94521
7855.03,Adam Clayton Powell Blvd & W 138 St,40.81695971032464,-73.9422959089279
7893.05,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057
8009.05,Adam Clayton Powell Blvd & W 151 St,40.825289,-73.936232
4821.10,Adams St & Prospect St,40.70076308326151,-73.98869812488556
4620.02,Adelphi St & Myrtle Ave,40.69308257,-73.97178913
3791.02,Albany Ave & Carroll St,40.6667,-73.93972
4237.02,Albany Ave & Fulton St,40.6800105,-73.938475
3975.02,Albany Ave & Park Pl,40.67297,-73.93896
5145.02,Albany St & Greenwich St,40.709267,-74.013247
3180.09,Albemarle Rd & E 21 St,40.64741,-73.95933
3166.03,Albemarle Rd & McDonald Ave,40.645074,-73.979681
7712.04,Alexander Ave & E 134 St,40.807466,-73.927107
5343.10,Allen St & Hester St,40.71606,-73.99191
5414.06,Allen St & Rivington St,40.72019576,-73.98997825
5484.09,Allen St & Stanton St,40.722055,-73.989111
5217.03,Amory Ct & Metropolitan Ave,40.71301,-73.90968
7727.07,Amsterdam Ave & W 119 St,40.8086249,-73.9596214
7800.03,Amsterdam Ave & W 125 St,40.813358,-73.956461
7842.16,Amsterdam Ave & W 131 St,40.816355,-73.954295
7920.05,Amsterdam Ave & W 136 St,40.819746,-73.951819
8069.01,Amsterdam Ave & W 152 St,40.829523,-73.944279
8104.10,Amsterdam Ave & W 156 St,40.832081,-73.942386
8172.07,Amsterdam Ave & W 162 St,40.83618,-73.939789
8206.17,Amsterdam Ave & W 167 St,40.839443,-73.937044
8242.04,Amsterdam Ave & W 172 St,40.842173,-73.935111
8278.05,Amsterdam Ave & W 175 St,40.844044,-73.933651
8353.02,Amsterdam Ave & W 180 St,40.847396,-73.931205
8353.09,Amsterdam Ave & W 183 St,40.84925,-73.93022
8394.15,Amsterdam Ave & W 186 St,40.851113,-73.928808
8432.11,Amsterdam Ave & W 189 St,40.85318758861975,-73.92715752124786
7149.05,Amsterdam Ave & W 66 St,40.7746671,-73.98470567
7260.09,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842
7311.02,Amsterdam Ave & W 79 St,40.7829391,-73.9786517
7360.10,Amsterdam Ave & W 82 St,40.78524672,-73.97667321
8096.03,Anderson Ave & W 164 St,40.832057,-73.927421
8520.01,Andrew Ave N & Hall of Fame Tce,40.85834,-73.91008
8483.02,Andrews Ave S & W 179 St,40.855156,-73.91278
8319.01,Anthony Ave & E 175 St,40.846465,-73.903869
8356.04,Anthony Ave & E Tremont Ave,40.848793,-73.903178
8535.09,Aqueduct Ave & North St,40.8604787,-73.9057169936
8605.06,Aqueduct Ave & W 190 St,40.8649213,-73.9024238
8430.03,Arthur Ave & E 183 St,40.85307,-73.88953
8293.12,Arthur Ave & E Tremont Ave,40.84616,-73.89322
6019.04,Ash St & Manhattan Ave,40.738095,-73.954867
4513.09,Ashland Pl & Dekalb Ave,40.690065,-73.978776
7159.08,Astoria Park S & Shore Blvd,40.7767,-73.927631
4354.07,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328
4614.04,Atlantic Ave & Furman St,40.69165183,-73.9999786
8491.07,Audubon Ave & Fort George Ave,40.85715781391904,-73.92717361450195
8316.02,Audubon Ave & W 179 St,40.847305,-73.933291
8469.05,Audubon Ave & W 192 St,40.85589030603889,-73.92708241939545
5703.13,Ave A & E 11 St,40.72854745023944,-73.98175925016403
5779.11,Ave A & E 14 St,40.73031071000895,-73.98047178983688
5769.06,Ave C & E 16 St,40.72984830346529,-73.97455215454102
5575.13,Ave D & E 10 St,40.72506551015475,-73.97515833377838
5575.08,Ave D & E 12 St,40.72580614,-73.97422494
5436.09,Ave D & E 3 St,40.72082834,-73.97793172
5506.10,Ave D & E 8 St,40.72368361,-73.97574813
8643.01,Bailey Ave & Sedgwick Ave,40.86571,-73.90857
8676.01,Bailey Ave & W 193 St,40.87069,-73.90678
8741.01,Bailey Ave & W 229 St,40.87449,-73.90467
8831.03,Bailey Ave & W 234 St,40.88066,-73.90076
8862.02,Bailey Ave & W 238 St,40.88417,-73.89793
8682.06,Bainbridge Ave & Bedford Park Blvd,40.87002,-73.88565
8582.10,Bainbridge Ave & E 193 St,40.86415477605928,-73.892452880543
8615.01,Bainbridge Ave & E 196 St,40.86648,-73.89042
8649.03,Bainbridge Ave & E 198 St,40.8684871,-73.8884559781
5922.08,Bank St & Hudson St,40.73652889,-74.00618026
5964.01,Bank St & Washington St,40.7361967,-74.00859207
5633.04,Banker St & Meserole Ave,40.72606,-73.95621
5216.04,Barclay St & Church St,40.71291224,-74.01020234
5805.05,Barrow St & Hudson St,40.73172428,-74.00674436
7844.05,Barry St & Tiffany St,40.816126,-73.891559
3931.09,Bay St & Court St,40.671409,-74.001328
5351.03,Bayard St & Baxter St,40.71602118,-73.99974372
5442.05,Bayard St & Leonard St,40.71915571696044,-73.94885390996933
4840.06,Beaver St & Fayette St,40.70099,-73.93921
7807.04,Beck St & Leggett Ave,40.815077,-73.899939
3256.04,Bedford Ave & Albemarle Rd,40.64796,-73.9556
4066.15,Bedford Ave & Bergen St,40.676368,-73.952918
3140.09,Bedford Ave & Beverley Rd,40.64491,-73.95487
3439.03,Bedford Ave & Clarkson Ave,40.65519,-73.9564
3552.09,Bedford Ave & Fenimore St,40.65815,-73.95674
3625.04,Bedford Ave & Maple St,40.66035,-73.95679
3736.03,Bedford Ave & Montgomery St,40.665816,-73.956934
5550.05,Bedford Ave & Nassau Ave,40.72311651,-73.95212324
5093.01,Bedford Ave & S 9 St,40.70853074,-73.96408963
8752.01,Bedford Park Blvd & Paul Ave,40.87444,-73.89186
6314.09,Benham St & Roosevelt Ave,40.74841,-73.8751
7858.02,Bergen Ave & E 152 St,40.817166,-73.914737
4322.06,Bergen St & 4 Ave,40.68256425759694,-73.9798977971077
4072.02,Bergen St & Buffalo Ave,40.6747,-73.92512
4281.08,Bergen St & Flatbush Ave,40.680944723477296,-73.97567331790923
4089.01,Bergen St & Kingston Ave,40.6756,-73.9415
4055.04,Bergen St & Mother Gaston Blvd,40.67374,-73.90852
4064.03,Bergen St & Saratoga Ave,40.67423,-73.91656
4446.01,Bergen St & Smith St,40.6867443,-73.99063168
4048.03,Bergen St & Troy Ave,40.67524,-73.93596
4157.10,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438
4134.06,Berkeley Pl & 6 Ave,40.6765304,-73.97846879
4051.01,Berkeley Pl & 7 Ave,40.675146838709786,-73.97523209452629
5379.09,Berry St & N 8 St,40.7190095,-73.95852515
3187.01,Beverley Rd & E 49 St,40.64621,-73.93067
3180.02,Beverley Rd & Flatbush Ave,40.64499,-73.95818
3132.09,Beverley Rd & Nostrand Ave,40.64507,-73.9488
5335.03,Bialystoker Pl & Delancey St,40.71622644,-73.98261206
5679.08,Bleecker St & Crosby St,40.72615604980408,-73.99510189890862
5176.04,Bleecker St & Forest Ave,40.7107,-73.90525
5004.02,Boerum St & Broadway,40.70538077,-73.94976519
4404.10,Bond St & Bergen St,40.6849668,-73.98620772
4479.06,Bond St & Fulton St,40.6896218879,-73.9830426872
8110.04,Boone Ave & E 172 St,40.832649,-73.885272
6086.02,Borden Ave & 25 St,40.7396139,-73.945151
6001.01,Borden Ave & Review Ave,40.73866345465306,-73.94093804061413
8048.04,Boston Rd & E 167 St,40.828199,-73.903719
8248.05,Boston Rd & E 178 St,40.84096,-73.87923
8133.08,Boston Rd & Prospect Ave,40.833246,-73.896599
8212.01,Boston Rd & West Farms Rd,40.83998,-73.8806
8646.02,Botanical Sq & Webster Ave,40.86814,-73.88145
7992.04,Bradhurst Ave & W 148 St,40.825125,-73.941616
5917.02,Bradley Ave & Greenpoint Ave,40.73565914819229,-73.93478840589523
4181.10,Brevoort Pl & Bedford Ave,40.68012,-73.95362
4968.03,Bridge St & Front St,40.70296934155272,-73.98469090461731
4853.06,Bridge St & York St,40.70133448066992,-73.98471236228943
4962.08,Broad St & Bridge St,40.70365182,-74.01167797
6901.01,Broadway & 12 St,40.7668,-73.9347774
6587.04,Broadway & 49 St,40.755389,-73.911517
6545.07,Broadway & 51 St,40.754164,-73.908906
6332.10,Broadway & 74 St,40.74653,-73.89121
4962.01,Broadway & Battery Pl,40.70463334,-74.01361706
5164.05,Broadway & Berry St,40.71036129922581,-73.96530389785767
5905.12,Broadway & E 14 St,40.73454567,-73.99074142
5980.11,Broadway & E 19 St,40.73829,-73.99006
6098.10,Broadway & E 21 St,40.73988840858996,-73.98958593606949
8547.04,Broadway & Ellwood St,40.862058,-73.929719
4244.06,Broadway & Furman Ave,40.68139,-73.90756
4441.06,Broadway & Hancock St,40.68663,-73.9168
5134.09,Broadway & Kent Ave,40.710888,-73.968329
4608.01,Broadway & Kosciuszko St,40.69329,-73.92852
4483.10,Broadway & Madison St,40.68822,-73.91966
5033.01,Broadway & Morris St,40.705945132708806,-74.01321887969969
7823.03,Broadway & Moylan Pl,40.8143256,-73.9590255
5125.07,Broadway & Roebling St,40.70924826276157,-73.96063148975372
8879.02,Broadway & Van Cortlandt Park S,40.8863,-73.8997
7783.18,Broadway & W 122 St,40.8120562,-73.9612547
7865.09,Broadway & W 131 St,40.817555,-73.957163
7903.02,Broadway & W 133 St,40.8190344,-73.956156
7942.07,Broadway & W 138 St,40.82182,-73.95353
7981.16,Broadway & W 142 St,40.824686,-73.951947
8089.05,Broadway & W 153 St,40.831327,-73.946665
8123.06,Broadway & W 157 St,40.83402740143528,-73.94510813442648
8157.06,Broadway & W 160 St,40.835775,-73.9434
8191.01,Broadway & W 165 St,40.839137,-73.941409
8226.06,Broadway & W 168 St,40.84089603193041,-73.93972098827362
8416.07,Broadway & W 185 St,40.852538,-73.93441
8511.08,Broadway & W 192 St,40.857994,-73.932173
8715.01,Broadway & W 220 St,40.872412,-73.912807
8849.03,Broadway & W 234 St,40.88185,-73.90291
8879.03,Broadway & W 238 St,40.88524,-73.90077
6173.08,Broadway & W 25 St,40.74286877312112,-73.98918628692627
6289.06,Broadway & W 29 St,40.7462009,-73.98855723
6441.01,Broadway & W 36 St,40.75097711,-73.98765428
6441.02,Broadway & W 37 St,40.75172632,-73.98753523
6560.15,Broadway & W 38 St,40.7529728216068,-73.98734897375107
6560.01,Broadway & W 41 St,40.75513557,-73.98658032
6708.04,Broadway & W 48 St,40.76017739537783,-73.98486793041229
6779.05,Broadway & W 53 St,40.76344058,-73.98268129
6847.02,Broadway & W 56 St,40.7652654,-73.98192338
6948.10,Broadway & W 58 St,40.76695317,-73.98169333
7014.12,Broadway & W 61 St,40.77003010255044,-73.9819684624672
4883.03,Broadway & Whipple St,40.7016657,-73.9437303
8284.01,Bronx Park S & Bryant Ave,40.84437,-73.87796
7618.01,Bronx Shore Comfort Station,40.80046,-73.92404
7707.08,Brook Ave & E 138 St,40.807408,-73.91924
7740.08,Brook Ave & E 141 St,40.809619,-73.917875
7816.14,Brook Ave & E 148 St,40.814383,-73.915368
7935.07,Brook Ave & E 157 St,40.820713,-73.911759
3164.04,Brooklyn Ave & Beverley Rd,40.64575,-73.94331
4131.03,Brooklyn Ave & Dean St,40.67669,-73.94437
3688.06,Brooklyn Ave & Lefferts Ave,40.662564,-73.945565
4057.04,Brooklyn Ave & Prospect Pl,40.67412,-73.94447
3278.07,Brooklyn Ave & Snyder Ave,40.64915,-73.94368
3205.06,Brooklyn Ave & Tilden Ave,40.64725,-73.94352
4756.04,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178
8535.01,Buchanan Pl & Grand Ave,40.85834,-73.90626
3814.01,Buffalo Ave & E New York Ave,40.66591,-73.92602
3885.06,Buffalo Ave & St John's Pl,40.67015,-73.92538
6766.03,Bulova Ave & Brooklyn Queens Expressway W,40.762507,-73.902534
4889.06,Bus Slip & State St,40.701907,-74.013942
4680.05,Bushwick Ave & Dekalb Ave,40.69502,-73.92825
4914.03,Bushwick Ave & Forrest St,40.70076,-73.93641
4317.05,Bushwick Ave & Furman Ave,40.68281,-73.90623
4640.01,Bushwick Ave & Harman St,40.69356,-73.92524
4600.09,Bushwick Ave & Linden St,40.69146,-73.92146
5027.02,Bushwick Ave & McKibbin St,40.705517,-73.93936
5250.05,Bushwick Ave & Powers St,40.71247661,-73.94100005
5140.06,Bushwick Ave & Stagg St,40.709897,-73.94008
6869.06,Butler St & 27 Ave,40.76521,-73.86483
4339.01,Butler St & Court St,40.6849894,-73.99440329
8358.10,Cabrini Blvd & W 177 St,40.848282,-73.941343
4821.06,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773
4677.01,Cadman Plaza E & Tillary St,40.69597683,-73.99014892
5743.02,Calyer St & Jewel St,40.72984,-73.94839
5676.04,Calyer St & West St,40.72693,-73.95863
4377.04,Cambridge Pl & Gates Ave,40.68488,-73.96304
5303.08,Canal St & Rutgers St,40.71427487,-73.98990025
4199.12,Carlton Ave & Dean St,40.6809741,-73.9710097
4732.08,Carlton Ave & Flushing Ave,40.697787,-73.973736
4386.07,Carlton Ave & Greene Ave,40.685957,-73.971468
4732.04,Carlton Ave & Park Ave,40.69580705,-73.97355569
4199.13,Carlton Ave & St Marks Ave,40.67911856082165,-73.97176265716553
5763.03,Carmine St & 6 Ave,40.73038599,-74.00214988
4060.09,Carroll St & 5 Ave,40.6751622,-73.9814832
4019.06,Carroll St & 6 Ave,40.6740886,-73.9787282
4348.07,Carroll St & Columbia St,40.6830456,-74.00348559
3847.04,Carroll St & Franklin Ave,40.6679411,-73.9588
3742.11,Carroll St & Rochester Ave,40.66598,-73.9284
4225.14,Carroll St & Smith St,40.680611,-73.99475825
3782.03,Carroll St & Utica Ave,40.66619,-73.93162
3887.03,Carroll St & Washington Ave,40.6686744,-73.9618148
6273.03,Case St & 94 St,40.74619,-73.87193
4912.10,Catalpa Ave & Woodward Ave,40.70229,-73.90145
7680.03,Cathedral Pkwy & Broadway,40.804213,-73.96699104
5128.04,Catherine St & Monroe St,40.71117444,-73.99682619
3303.03,Caton Ave & Argyle Rd,40.649681,-73.967829
3368.04,Caton Ave & Bedford Ave,40.65237,-73.95623
3230.01,Caton Ave & E 10 St,40.648481,-73.97058
3199.01,Caton Ave & E 7 St,40.647718,-73.973663
3335.09,Caton Ave & St. Pauls Pl,40.65153,-73.96277
7913.15,Cauldwell Ave & E 158 St,40.81989,-73.908351
7952.02,Cauldwell Ave & E 161 St,40.82188,-73.907521
8575.02,Cedar Ave & W Fordham Rd,40.86156,-73.91219
4721.01,Cedar St & Evergreen Ave,40.69671,-73.92807
4751.01,Cedar St & Myrtle Ave,40.697842,-73.926241
6254.06,Center Blvd & 48 Ave,40.745038,-73.957539
6179.07,Center Blvd & 51 Ave,40.74336608027021,-73.95960688591003
4550.05,Central Ave & Covert St,40.68929,-73.90951
4432.10,Central Ave & Decatur St,40.6882,-73.90798
4947.04,Central Ave & Flushing Ave,40.702831,-73.9333
4713.01,Central Ave & Himrod St,40.69676,-73.92302
4832.07,Central Ave & Melrose St,40.70112,-73.93039
4792.03,Central Ave & Starr St,40.700003,-73.92834
4591.04,Central Ave & Weirfield St,40.69055,-73.91181
4632.10,Central Ave & Woodbine St,40.69296,-73.91605
7617.07,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613
6876.04,Central Park S & 6 Ave,40.76590936,-73.97634151
6839.15,Central Park S & Grand Army Plaza,40.764555,-73.973473
7577.27,Central Park W & W 103 St,40.79558954105342,-73.96188408136368
7079.06,Central Park W & W 68 St,40.7734066,-73.97782542
7141.07,Central Park W & W 72 St,40.77579376683666,-73.9762057363987
7253.04,Central Park W & W 76 St,40.77896784,-73.97374737
7354.01,Central Park W & W 85 St,40.78476,-73.969862
7453.01,Central Park W & W 91 St,40.78866499127883,-73.96680057048798
7538.18,Central Park W & W 97 St,40.79249519495111,-73.96417066463071
5207.01,Centre St & Chambers St,40.71273266,-74.0046073
4837.03,Centre St & Seneca Ave,40.69969,-73.9022
5279.03,Centre St & Worth St,40.71494807,-74.00234482
8167.04,Charlotte St & Boston Rd,40.8358771,-73.8931428
4293.05,Chauncey St & Howard Ave,40.68158,-73.91959
4228.06,Chauncey St & Malcolm X Blvd,40.68044,-73.92842
4196.05,Chauncey St & Stuyvesant Ave,40.68012,-73.93168
5181.04,Cherry St,40.71219906,-73.97948148
3135.04,Chester Ave & 12 Ave,40.644367,-73.984276
5847.01,Christopher St & Greenwich St,40.73291553,-74.00711384
3309.04,Church Ave & E 42 St,40.65127,-73.93818
3341.06,Church Ave & E 45 St,40.65159,-73.93535
3090.06,Church Ave & McDonald Ave,40.642809,-73.979239
3359.01,Church Ave & Nostrand Ave,40.65074,-73.94986
3007.05,Church Ave & Story St,40.642031,-73.981073
5359.13,Church St & Worth St,40.71688538495366,-74.00650128722191
8756.03,Claflin Ave & Reservoir Ave,40.87398,-73.89943
4789.03,Clark St & Henry St,40.69760127,-73.99344559
3463.01,Clarkson Ave & E 37 St,40.65577,-73.9432
3423.10,Clarkson Ave & E 40 St,40.65592,-73.94068
3472.03,Clarkson Ave & Nostrand Ave,40.6555,-73.94975
3454.01,Clarkson Ave & Troy Ave,40.65633,-73.93648
3486.02,Clarkson Ave & Utica Ave,40.65666,-73.93109
4074.14,Classon Ave & St Marks Ave,40.676513,-73.959431
8225.05,Clay Ave & Claremont Pkwy,40.83999,-73.90549
8281.06,Clay Ave & E 173 St,40.843264,-73.904867
4461.01,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902
4692.01,Clermont Ave & Park Ave,40.69573398,-73.97129668
5492.05,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504
5065.14,Cliff St & Fulton St,40.70838,-74.00495
4485.10,Clifton Pl & Bedford Ave,40.688655,-73.955156
4762.04,Clinton Ave & Flushing Ave,40.69794,-73.96986848
4651.02,Clinton Ave & Myrtle Ave,40.693261,-73.968896
4119.04,Clinton St & 4 Place,40.6783563,-74.00014502
4045.01,Clinton St & Centre St,40.67434,-74.00194698
5190.09,Clinton St & Cherry St,40.711471394469264,-73.98672603070736
5303.06,Clinton St & Grand St,40.71559509,-73.9870295
4605.04,Clinton St & Joralemon St,40.69239502,-73.99337909
4748.07,Clinton St & Tillary St,40.69623297129315,-73.99142056703568
4266.03,Clinton St & Union St,40.6831164,-73.99785267
4137.10,Coffey St & Conover St,40.677236,-74.015665
4137.14,Coffey St & Ferris St,40.67818387977647,-74.0170168876648
8141.05,College Ave & E 169 St,40.835122799036405,-73.91196817159653
8175.06,College Ave & E 170 St,40.837576,-73.910489
4829.01,Columbia Heights & Cranberry St,40.70037867,-73.99548059
4422.04,Columbia St & Degraw St,40.6859296,-74.00242364
4422.05,Columbia St & Kane St,40.68763155,-74.0016256
4013.08,Columbia St & Lorraine St,40.6747055,-74.0075572
5365.02,Columbia St & Rivington St,40.71739973,-73.98016555
4086.05,Columbia St & W 9 St,40.6769993,-74.00647134
7595.17,Columbus Ave & W 103 St,40.7969347,-73.9643412291
6986.07,Columbus Ave & W 59 St,40.76931,-73.98464
7175.05,Columbus Ave & W 72 St,40.7770575,-73.97898475
7520.07,Columbus Ave & W 95 St,40.7919557,-73.968087
4146.02,Columbus Pl & Atlantic Ave,40.67717,-73.92285
4243.01,Commerce St & Van Brunt St,40.6812117,-74.00860912
4781.03,Concord St & Bridge St,40.69766564,-73.98476437
8000.02,Concourse Village East & E 158 St,40.823732,-73.919379
7962.01,Concourse Village West & E 156 St,40.823162,-73.923267
4455.10,Congress St & Clinton St,40.68825516598005,-73.99545192718506
4497.09,Congress St & Hicks St,40.6893952,-73.9995126
7860.08,Convent Ave & W 135 St,40.818215,-73.950988
8049.10,Convent Ave & W 151 St,40.82831,-73.942924
4862.07,Cooper Ave & 65 Pl,40.69953,-73.88873
5712.03,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097
6222.04,Corona Ave & 102 St,40.74419,-73.8619
6053.01,Corona Ave & 111 St,40.7408,-73.84978
6123.02,Corona Ave & 90 St,40.74154,-73.87484
6155.03,Corona Ave & 92 St,40.7424,-73.87251
6188.04,Corona Ave & 98 St,40.74448,-73.86516
3121.01,Cortelyou Rd & Albany Ave,40.64483,-73.93853
2984.04,Cortelyou Rd & Argyle Rd,40.64034,-73.96603
3022.01,Cortelyou Rd & E 19 St,40.64269,-73.96099
3087.01,Cortelyou Rd & E 34 St,40.64454,-73.94486
2898.01,Cortelyou Rd & Stratford Rd,40.63966,-73.96807
4077.07,Court St & Nelson St,40.6763947,-73.99869893
4488.08,Court St & State St,40.6902375,-73.99203074
7840.05,Courtlandt Ave & E 149 St,40.816402,-73.919549
8447.07,Crescent Ave & Belmont Ave,40.85391,-73.8866
6958.06,Crescent St & 30 Ave,40.768692,-73.9249574
6759.15,Crescent St & 34 Ave,40.76108,-73.930562
6688.01,Crescent St & 35 Ave,40.7596276,-73.9321455
6827.11,Crescent St & Broadway,40.7633589,-73.9286471
7233.05,Crescent St & Ditmars Blvd,40.7787185,-73.9145645
8257.03,Crotona Ave & Crotona Park N,40.84234,-73.89409
8330.05,Crotona Ave & E 179 St,40.84666,-73.88991
8387.03,Crotona Ave & E 183 St,40.85157,-73.88475
8502.04,Crotona Ave & E Fordham Rd,40.8579,-73.88147
8182.02,Crotona Park East & E 173 St,40.837037,-73.890413
8236.01,Crotona Park North & Prospect Ave,40.841092,-73.892317
8325.12,Crotona Pkwy & Bronx Park S,40.84784,-73.883
8252.03,Crotona Pkwy & Elsmere Pl,40.84188,-73.8855
3768.02,Crown St & Rogers Ave,40.66639,-73.95346
3751.05,Crown St & Troy Ave,40.66559,-73.93712
4428.02,Cumberland St & Lafayette Ave,40.68753406,-73.97265183
4765.07,Cypress Ave & George St,40.69812,-73.90271
4921.04,Cypress Ave & Palmetto St,40.70157340873792,-73.90876293182373
4687.03,Cypress Ave & St Felix Ave,40.69559,-73.89927
4904.03,Cypress Hills St & Otto Rd,40.70204,-73.89288
3208.07,Dahill Rd & 12 Ave,40.646037,-73.980963
8441.05,Davidson Ave & W Burnside Ave,40.853646,-73.908731
6278.05,Davis St & Jackson Ave,40.745627,-73.945661
7888.10,Dawson St & Intervale Ave,40.819999,-73.897263
4562.02,DeKalb Ave & Bedford Ave,40.690894,-73.955195
4528.01,DeKalb Ave & Franklin Ave,40.69064807082943,-73.95746178925037
4513.06,DeKalb Ave & Hudson Ave,40.689888,-73.981013
4546.06,DeKalb Ave & S Portland Ave,40.68967018552252,-73.97527355121376
4461.04,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458
4107.13,Dean St & Franklin Ave,40.67759206937376,-73.955637216568
4446.05,Dean St & Hoyt St,40.6864442,-73.98759104
4096.08,Dean St & Rockaway Ave,40.67486,-73.91123
8664.06,Decatur Ave & Bedford Park Blvd,40.86813,-73.88412
8597.01,Decatur Ave & E 197 St,40.86557,-73.88807
8631.03,Decatur Ave & Oliver Pl,40.867,-73.8857764
4366.10,Decatur St & Saratoga Ave,40.68332,-73.91711
4217.06,Degraw St & 3 Ave,40.67977,-73.9847
4258.07,Degraw St & Hoyt St,40.68199044270703,-73.99079024791718
4298.05,Degraw St & Smith St,40.6829151,-73.99318208
5414.07,Delancey St & Eldridge St,40.719383,-73.991479
5259.06,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077
5282.02,Devoe St & Morgan Ave,40.713811,-73.93515
6970.02,Ditmars Blvd & 102 St,40.76894,-73.86832
7291.06,Ditmars Blvd & 19 St,40.78145,-73.9183302
6793.01,Ditmars Blvd & 31 Dr,40.76138,-73.86035
7039.03,Ditmars Blvd & 43 St,40.771203,-73.903865
6935.01,Ditmars Blvd & 48 St,40.769219,-73.901001
6964.05,Ditmars Blvd & 73 St,40.76817,-73.896293
6927.03,Ditmars Blvd & 76 St,40.768442,-73.893531
6994.06,Ditmars Blvd & 79 St,40.768728,-73.890745
6978.04,Ditmars Blvd & 94 St,40.7702,-73.87587
5045.05,Division Ave & Hooper St,40.70684203101325,-73.9544353965357
5084.03,Division Ave & Marcy Ave,40.70708701,-73.95796783
5311.08,Division St & Bowery,40.71419,-73.99673
4804.02,Dock 72 Way & Market St,40.69985,-73.97141
4903.09,Dock St & Front St,40.702709,-73.99253
4217.02,Douglass St & 3 Ave,40.6802133,-73.98432695
4175.14,Douglass St & 4 Ave,40.6792788,-73.98154004
5481.04,Driggs Ave & Lorimer St,40.72179134,-73.9504154
5411.08,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760307
5542.04,Driggs Ave & N Henry St,40.72325,-73.94308
5235.10,Driggs Ave & S 2 St,40.712628,-73.960575
5359.12,Duane St & Hudson St,40.71703,-74.00925
4596.05,Duffield St & Willoughby St,40.69221589,-73.9842844
4054.06,Dwight St & Dikeman St,40.67487503856169,-74.01048018571481
3981.10,Dwight St & Van Dyke St,40.67363551341504,-74.01195555925369
8507.02,Dyckman St & 10 Ave,40.85890447538412,-73.9230939745903
8636.04,Dyckman St & Henshaw St,40.867357,-73.92936
8655.02,Dyckman St & Staff St,40.868846,-73.931537
5593.01,E 1 St & 1 Ave,40.72335597960796,-73.98864984512329
5636.13,E 1 St & Bowery,40.72486122254819,-73.99213135242462
5746.02,E 10 St & 2 Ave,40.72970805644994,-73.9865979552269
5872.08,E 10 St & 5 Ave,40.73331967,-73.99510132
5659.05,E 10 St & Ave A,40.72740794,-73.98142006
7407.13,E 102 St & 1 Ave,40.7869946,-73.94164802
7488.24,E 102 St & Park Ave,40.7904828,-73.95033068
7436.16,E 103 St & 2 Ave,40.78864,-73.9436
7463.09,E 103 St & Lexington Ave,40.7903051,-73.94755757
7456.03,E 106 St & 1 Ave,40.7892529,-73.93956237
7504.18,E 106 St & Lexington Ave,40.791976,-73.945993
7528.31,E 106 St & Madison Ave,40.7934337,-73.94945003
5746.14,E 11 St & 1 Ave,40.72953837,-73.98426726
5788.16,E 11 St & 3 Ave,40.73127,-73.98849
5659.11,E 11 St & Ave B,40.72746420692392,-73.97950418293476
5829.12,E 11 St & Broadway,40.73261787,-73.99158043
7540.02,E 114 St & 1 Ave,40.7945663,-73.9362541
7599.09,E 115 St & Lexington Ave,40.797911,-73.9423
7599.02,E 115 St & Madison Ave,40.7989445,-73.944846
7563.06,E 116 St & 2 Ave,40.796879,-73.937261
7611.02,E 118 St & 3 Ave,40.799139,-73.9389152
7640.04,E 118 St & Madison Ave,40.8014866,-73.9442507
7625.18,E 118 St & Park Ave,40.8005385,-73.9419949
5788.12,E 12 St & 3 Ave,40.73223272,-73.98889957
5616.08,E 12 St & Ave C,40.727243,-73.976831
7636.05,E 123 St & Lexington Ave,40.8029263,-73.9379
7696.07,E 128 St & 3 Ave,40.805631,-73.934077
7735.23,E 128 St & Madison Ave,40.80756,-73.939182
5820.08,E 13 St & 2 Ave,40.73153937464073,-73.9853024482727
5779.09,E 13 St & Ave A,40.72966729392978,-73.98067966103554
7748.02,E 132 St & Madison Ave,40.810224,-73.937195
7642.04,E 133 St & Cypress Pl,40.80262,-73.9174
